,Date,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v65,v62,v63,v64
44,2022-07-25,1810.699951171875,1784.8599853515625,1837.510009765625,1855.18994140625,1885.5899658203125,1880.9300537109373,1866.4000244140625,1901.93994140625,1900.3599853515625,1893.6400146484373,1888.72998046875,1882.280029296875,1923.030029296875,1918.47998046875,1952.3499755859373,1962.449951171875,1966.75,1953.3900146484373,1956.4200439453125,1930.510009765625,1887.52001953125,1882.9300537109373,1885.9599609375,1912.18994140625,1846.1199951171875,1832.27001953125,1812.800048828125,1797.949951171875,1805.9000244140625,1783.9599609375,1775.1500244140625,1804.0699462890625,1813.1199951171875,1842.52001953125,1864.75,1778.93994140625,1788.6500244140625,1766.800048828125,1756.06005859375,1768.8199462890625,1752.2900390625,1721.3900146484375,1711.7900390625,1681.52001953125,1667.9200439453125,1664.6199951171875,1694.1099853515625,1655.25,1625.760009765625,1663.530029296875,1713.050048828125,1710.699951171875,1694.27001953125,1642.8900146484375,1629.8900146484375,1617.719970703125,1615.0899658203125,1659.1700439453125,1622.25,1667.550048828125,1647.8795166015625,1684.8499755859375,0.9666,0.0,-0.25
45,2022-07-26,1784.8599853515625,1837.510009765625,1855.18994140625,1885.5899658203125,1880.9300537109373,1866.4000244140625,1901.93994140625,1900.3599853515625,1893.6400146484373,1888.72998046875,1882.280029296875,1923.030029296875,1918.47998046875,1952.3499755859373,1962.449951171875,1966.75,1953.3900146484373,1956.4200439453125,1930.510009765625,1887.52001953125,1882.9300537109373,1885.9599609375,1912.18994140625,1846.1199951171875,1832.27001953125,1812.800048828125,1797.949951171875,1805.9000244140625,1783.9599609375,1775.1500244140625,1804.0699462890625,1813.1199951171875,1842.52001953125,1864.75,1778.93994140625,1788.6500244140625,1766.800048828125,1756.06005859375,1768.8199462890625,1752.2900390625,1721.3900146484375,1711.7900390625,1681.52001953125,1667.9200439453125,1664.6199951171875,1694.1099853515625,1655.25,1625.760009765625,1663.530029296875,1713.050048828125,1710.699951171875,1694.27001953125,1642.8900146484375,1629.8900146484375,1617.719970703125,1615.0899658203125,1659.1700439453125,1622.25,1667.550048828125,1684.8499755859375,1653.798583984375,1675.7099609375,0.996,0.0,-0.15
46,2022-07-27,1837.510009765625,1855.18994140625,1885.5899658203125,1880.9300537109373,1866.4000244140625,1901.93994140625,1900.3599853515625,1893.6400146484373,1888.72998046875,1882.280029296875,1923.030029296875,1918.47998046875,1952.3499755859373,1962.449951171875,1966.75,1953.3900146484373,1956.4200439453125,1930.510009765625,1887.52001953125,1882.9300537109373,1885.9599609375,1912.18994140625,1846.1199951171875,1832.27001953125,1812.800048828125,1797.949951171875,1805.9000244140625,1783.9599609375,1775.1500244140625,1804.0699462890625,1813.1199951171875,1842.52001953125,1864.75,1778.93994140625,1788.6500244140625,1766.800048828125,1756.06005859375,1768.8199462890625,1752.2900390625,1721.3900146484375,1711.7900390625,1681.52001953125,1667.9200439453125,1664.6199951171875,1694.1099853515625,1655.25,1625.760009765625,1663.530029296875,1713.050048828125,1710.699951171875,1694.27001953125,1642.8900146484375,1629.8900146484375,1617.719970703125,1615.0899658203125,1659.1700439453125,1622.25,1667.550048828125,1684.8499755859375,1675.7099609375,1660.2774658203125,1664.6199951171875,0.9614,0.0,0.15
47,2022-07-28,1855.18994140625,1885.5899658203125,1880.9300537109373,1866.4000244140625,1901.93994140625,1900.3599853515625,1893.6400146484373,1888.72998046875,1882.280029296875,1923.030029296875,1918.47998046875,1952.3499755859373,1962.449951171875,1966.75,1953.3900146484373,1956.4200439453125,1930.510009765625,1887.52001953125,1882.9300537109373,1885.9599609375,1912.18994140625,1846.1199951171875,1832.27001953125,1812.800048828125,1797.949951171875,1805.9000244140625,1783.9599609375,1775.1500244140625,1804.0699462890625,1813.1199951171875,1842.52001953125,1864.75,1778.93994140625,1788.6500244140625,1766.800048828125,1756.06005859375,1768.8199462890625,1752.2900390625,1721.3900146484375,1711.7900390625,1681.52001953125,1667.9200439453125,1664.6199951171875,1694.1099853515625,1655.25,1625.760009765625,1663.530029296875,1713.050048828125,1710.699951171875,1694.27001953125,1642.8900146484375,1629.8900146484375,1617.719970703125,1615.0899658203125,1659.1700439453125,1622.25,1667.550048828125,1684.8499755859375,1675.7099609375,1664.6199951171875,1664.6912841796875,1704.5999755859375,0.996,0.0,0.68
48,2022-07-29,1885.5899658203125,1880.9300537109373,1866.4000244140625,1901.93994140625,1900.3599853515625,1893.6400146484373,1888.72998046875,1882.280029296875,1923.030029296875,1918.47998046875,1952.3499755859373,1962.449951171875,1966.75,1953.3900146484373,1956.4200439453125,1930.510009765625,1887.52001953125,1882.9300537109373,1885.9599609375,1912.18994140625,1846.1199951171875,1832.27001953125,1812.800048828125,1797.949951171875,1805.9000244140625,1783.9599609375,1775.1500244140625,1804.0699462890625,1813.1199951171875,1842.52001953125,1864.75,1778.93994140625,1788.6500244140625,1766.800048828125,1756.06005859375,1768.8199462890625,1752.2900390625,1721.3900146484375,1711.7900390625,1681.52001953125,1667.9200439453125,1664.6199951171875,1694.1099853515625,1655.25,1625.760009765625,1663.530029296875,1713.050048828125,1710.699951171875,1694.27001953125,1642.8900146484375,1629.8900146484375,1617.719970703125,1615.0899658203125,1659.1700439453125,1622.25,1667.550048828125,1684.8499755859375,1675.7099609375,1664.6199951171875,1704.5999755859375,1672.1607666015625,1725.1199951171875,0.9852,0.0,-0.15
49,2022-08-01,1880.9300537109373,1866.4000244140625,1901.93994140625,1900.3599853515625,1893.6400146484373,1888.72998046875,1882.280029296875,1923.030029296875,1918.47998046875,1952.3499755859373,1962.449951171875,1966.75,1953.3900146484373,1956.4200439453125,1930.510009765625,1887.52001953125,1882.9300537109373,1885.9599609375,1912.18994140625,1846.1199951171875,1832.27001953125,1812.800048828125,1797.949951171875,1805.9000244140625,1783.9599609375,1775.1500244140625,1804.0699462890625,1813.1199951171875,1842.52001953125,1864.75,1778.93994140625,1788.6500244140625,1766.800048828125,1756.06005859375,1768.8199462890625,1752.2900390625,1721.3900146484375,1711.7900390625,1681.52001953125,1667.9200439453125,1664.6199951171875,1694.1099853515625,1655.25,1625.760009765625,1663.530029296875,1713.050048828125,1710.699951171875,1694.27001953125,1642.8900146484375,1629.8900146484375,1617.719970703125,1615.0899658203125,1659.1700439453125,1622.25,1667.550048828125,1684.8499755859375,1675.7099609375,1664.6199951171875,1704.5999755859375,1725.1199951171875,1682.673095703125,1750.81005859375,0.9896,0.0,0.32
50,2022-08-02,1866.4000244140625,1901.93994140625,1900.3599853515625,1893.6400146484373,1888.72998046875,1882.280029296875,1923.030029296875,1918.47998046875,1952.3499755859373,1962.449951171875,1966.75,1953.3900146484373,1956.4200439453125,1930.510009765625,1887.52001953125,1882.9300537109373,1885.9599609375,1912.18994140625,1846.1199951171875,1832.27001953125,1812.800048828125,1797.949951171875,1805.9000244140625,1783.9599609375,1775.1500244140625,1804.0699462890625,1813.1199951171875,1842.52001953125,1864.75,1778.93994140625,1788.6500244140625,1766.800048828125,1756.06005859375,1768.8199462890625,1752.2900390625,1721.3900146484375,1711.7900390625,1681.52001953125,1667.9200439453125,1664.6199951171875,1694.1099853515625,1655.25,1625.760009765625,1663.530029296875,1713.050048828125,1710.699951171875,1694.27001953125,1642.8900146484375,1629.8900146484375,1617.719970703125,1615.0899658203125,1659.1700439453125,1622.25,1667.550048828125,1684.8499755859375,1675.7099609375,1664.6199951171875,1704.5999755859375,1725.1199951171875,1750.81005859375,1696.43212890625,1728.3199462890625,0.9043,0.0,-0.04
51,2022-08-03,1901.93994140625,1900.3599853515625,1893.6400146484373,1888.72998046875,1882.280029296875,1923.030029296875,1918.47998046875,1952.3499755859373,1962.449951171875,1966.75,1953.3900146484373,1956.4200439453125,1930.510009765625,1887.52001953125,1882.9300537109373,1885.9599609375,1912.18994140625,1846.1199951171875,1832.27001953125,1812.800048828125,1797.949951171875,1805.9000244140625,1783.9599609375,1775.1500244140625,1804.0699462890625,1813.1199951171875,1842.52001953125,1864.75,1778.93994140625,1788.6500244140625,1766.800048828125,1756.06005859375,1768.8199462890625,1752.2900390625,1721.3900146484375,1711.7900390625,1681.52001953125,1667.9200439453125,1664.6199951171875,1694.1099853515625,1655.25,1625.760009765625,1663.530029296875,1713.050048828125,1710.699951171875,1694.27001953125,1642.8900146484375,1629.8900146484375,1617.719970703125,1615.0899658203125,1659.1700439453125,1622.25,1667.550048828125,1684.8499755859375,1675.7099609375,1664.6199951171875,1704.5999755859375,1725.1199951171875,1750.81005859375,1728.3199462890625,1707.0440673828125,1710.43994140625,0.9939,0.0,0.15
52,2022-08-04,1900.3599853515625,1893.6400146484373,1888.72998046875,1882.280029296875,1923.030029296875,1918.47998046875,1952.3499755859373,1962.449951171875,1966.75,1953.3900146484373,1956.4200439453125,1930.510009765625,1887.52001953125,1882.9300537109373,1885.9599609375,1912.18994140625,1846.1199951171875,1832.27001953125,1812.800048828125,1797.949951171875,1805.9000244140625,1783.9599609375,1775.1500244140625,1804.0699462890625,1813.1199951171875,1842.52001953125,1864.75,1778.93994140625,1788.6500244140625,1766.800048828125,1756.06005859375,1768.8199462890625,1752.2900390625,1721.3900146484375,1711.7900390625,1681.52001953125,1667.9200439453125,1664.6199951171875,1694.1099853515625,1655.25,1625.760009765625,1663.530029296875,1713.050048828125,1710.699951171875,1694.27001953125,1642.8900146484375,1629.8900146484375,1617.719970703125,1615.0899658203125,1659.1700439453125,1622.25,1667.550048828125,1684.8499755859375,1675.7099609375,1664.6199951171875,1704.5999755859375,1725.1199951171875,1750.81005859375,1728.3199462890625,1710.43994140625,1712.2425537109375,1756.4599609375,0.6424,0.0,0.15
53,2022-08-05,1893.6400146484373,1888.72998046875,1882.280029296875,1923.030029296875,1918.47998046875,1952.3499755859373,1962.449951171875,1966.75,1953.3900146484373,1956.4200439453125,1930.510009765625,1887.52001953125,1882.9300537109373,1885.9599609375,1912.18994140625,1846.1199951171875,1832.27001953125,1812.800048828125,1797.949951171875,1805.9000244140625,1783.9599609375,1775.1500244140625,1804.0699462890625,1813.1199951171875,1842.52001953125,1864.75,1778.93994140625,1788.6500244140625,1766.800048828125,1756.06005859375,1768.8199462890625,1752.2900390625,1721.3900146484375,1711.7900390625,1681.52001953125,1667.9200439453125,1664.6199951171875,1694.1099853515625,1655.25,1625.760009765625,1663.530029296875,1713.050048828125,1710.699951171875,1694.27001953125,1642.8900146484375,1629.8900146484375,1617.719970703125,1615.0899658203125,1659.1700439453125,1622.25,1667.550048828125,1684.8499755859375,1675.7099609375,1664.6199951171875,1704.5999755859375,1725.1199951171875,1750.81005859375,1728.3199462890625,1710.43994140625,1756.4599609375,1719.7503662109375,1740.510009765625,0.9905,0.0,0.25
54,2022-08-08,1888.72998046875,1882.280029296875,1923.030029296875,1918.47998046875,1952.3499755859373,1962.449951171875,1966.75,1953.3900146484373,1956.4200439453125,1930.510009765625,1887.52001953125,1882.9300537109373,1885.9599609375,1912.18994140625,1846.1199951171875,1832.27001953125,1812.800048828125,1797.949951171875,1805.9000244140625,1783.9599609375,1775.1500244140625,1804.0699462890625,1813.1199951171875,1842.52001953125,1864.75,1778.93994140625,1788.6500244140625,1766.800048828125,1756.06005859375,1768.8199462890625,1752.2900390625,1721.3900146484375,1711.7900390625,1681.52001953125,1667.9200439453125,1664.6199951171875,1694.1099853515625,1655.25,1625.760009765625,1663.530029296875,1713.050048828125,1710.699951171875,1694.27001953125,1642.8900146484375,1629.8900146484375,1617.719970703125,1615.0899658203125,1659.1700439453125,1622.25,1667.550048828125,1684.8499755859375,1675.7099609375,1664.6199951171875,1704.5999755859375,1725.1199951171875,1750.81005859375,1728.3199462890625,1710.43994140625,1756.4599609375,1740.510009765625,1725.339111328125,1728.72998046875,0.9714,0.0,0.45
55,2022-08-09,1882.280029296875,1923.030029296875,1918.47998046875,1952.3499755859373,1962.449951171875,1966.75,1953.3900146484373,1956.4200439453125,1930.510009765625,1887.52001953125,1882.9300537109373,1885.9599609375,1912.18994140625,1846.1199951171875,1832.27001953125,1812.800048828125,1797.949951171875,1805.9000244140625,1783.9599609375,1775.1500244140625,1804.0699462890625,1813.1199951171875,1842.52001953125,1864.75,1778.93994140625,1788.6500244140625,1766.800048828125,1756.06005859375,1768.8199462890625,1752.2900390625,1721.3900146484375,1711.7900390625,1681.52001953125,1667.9200439453125,1664.6199951171875,1694.1099853515625,1655.25,1625.760009765625,1663.530029296875,1713.050048828125,1710.699951171875,1694.27001953125,1642.8900146484375,1629.8900146484375,1617.719970703125,1615.0899658203125,1659.1700439453125,1622.25,1667.550048828125,1684.8499755859375,1675.7099609375,1664.6199951171875,1704.5999755859375,1725.1199951171875,1750.81005859375,1728.3199462890625,1710.43994140625,1756.4599609375,1740.510009765625,1728.72998046875,1727.723876953125,1685.1800537109375,0.9591,0.0,0.25
56,2022-08-10,1923.030029296875,1918.47998046875,1952.3499755859373,1962.449951171875,1966.75,1953.3900146484373,1956.4200439453125,1930.510009765625,1887.52001953125,1882.9300537109373,1885.9599609375,1912.18994140625,1846.1199951171875,1832.27001953125,1812.800048828125,1797.949951171875,1805.9000244140625,1783.9599609375,1775.1500244140625,1804.0699462890625,1813.1199951171875,1842.52001953125,1864.75,1778.93994140625,1788.6500244140625,1766.800048828125,1756.06005859375,1768.8199462890625,1752.2900390625,1721.3900146484375,1711.7900390625,1681.52001953125,1667.9200439453125,1664.6199951171875,1694.1099853515625,1655.25,1625.760009765625,1663.530029296875,1713.050048828125,1710.699951171875,1694.27001953125,1642.8900146484375,1629.8900146484375,1617.719970703125,1615.0899658203125,1659.1700439453125,1622.25,1667.550048828125,1684.8499755859375,1675.7099609375,1664.6199951171875,1704.5999755859375,1725.1199951171875,1750.81005859375,1728.3199462890625,1710.43994140625,1756.4599609375,1740.510009765625,1728.72998046875,1685.1800537109375,1722.7440185546875,1662.4000244140625,-0.9398,0.0,-0.35
57,2022-08-11,1918.47998046875,1952.3499755859373,1962.449951171875,1966.75,1953.3900146484373,1956.4200439453125,1930.510009765625,1887.52001953125,1882.9300537109373,1885.9599609375,1912.18994140625,1846.1199951171875,1832.27001953125,1812.800048828125,1797.949951171875,1805.9000244140625,1783.9599609375,1775.1500244140625,1804.0699462890625,1813.1199951171875,1842.52001953125,1864.75,1778.93994140625,1788.6500244140625,1766.800048828125,1756.06005859375,1768.8199462890625,1752.2900390625,1721.3900146484375,1711.7900390625,1681.52001953125,1667.9200439453125,1664.6199951171875,1694.1099853515625,1655.25,1625.760009765625,1663.530029296875,1713.050048828125,1710.699951171875,1694.27001953125,1642.8900146484375,1629.8900146484375,1617.719970703125,1615.0899658203125,1659.1700439453125,1622.25,1667.550048828125,1684.8499755859375,1675.7099609375,1664.6199951171875,1704.5999755859375,1725.1199951171875,1750.81005859375,1728.3199462890625,1710.43994140625,1756.4599609375,1740.510009765625,1728.72998046875,1685.1800537109375,1662.4000244140625,1712.13427734375,1684.8900146484375,0.926,0.0,-0.15
58,2022-08-12,1952.3499755859373,1962.449951171875,1966.75,1953.3900146484373,1956.4200439453125,1930.510009765625,1887.52001953125,1882.9300537109373,1885.9599609375,1912.18994140625,1846.1199951171875,1832.27001953125,1812.800048828125,1797.949951171875,1805.9000244140625,1783.9599609375,1775.1500244140625,1804.0699462890625,1813.1199951171875,1842.52001953125,1864.75,1778.93994140625,1788.6500244140625,1766.800048828125,1756.06005859375,1768.8199462890625,1752.2900390625,1721.3900146484375,1711.7900390625,1681.52001953125,1667.9200439453125,1664.6199951171875,1694.1099853515625,1655.25,1625.760009765625,1663.530029296875,1713.050048828125,1710.699951171875,1694.27001953125,1642.8900146484375,1629.8900146484375,1617.719970703125,1615.0899658203125,1659.1700439453125,1622.25,1667.550048828125,1684.8499755859375,1675.7099609375,1664.6199951171875,1704.5999755859375,1725.1199951171875,1750.81005859375,1728.3199462890625,1710.43994140625,1756.4599609375,1740.510009765625,1728.72998046875,1685.1800537109375,1662.4000244140625,1684.8900146484375,1703.1090087890625,1702.510009765625,0.0027,0.0,-0.02
59,2022-08-15,1962.449951171875,1966.75,1953.3900146484373,1956.4200439453125,1930.510009765625,1887.52001953125,1882.9300537109373,1885.9599609375,1912.18994140625,1846.1199951171875,1832.27001953125,1812.800048828125,1797.949951171875,1805.9000244140625,1783.9599609375,1775.1500244140625,1804.0699462890625,1813.1199951171875,1842.52001953125,1864.75,1778.93994140625,1788.6500244140625,1766.800048828125,1756.06005859375,1768.8199462890625,1752.2900390625,1721.3900146484375,1711.7900390625,1681.52001953125,1667.9200439453125,1664.6199951171875,1694.1099853515625,1655.25,1625.760009765625,1663.530029296875,1713.050048828125,1710.699951171875,1694.27001953125,1642.8900146484375,1629.8900146484375,1617.719970703125,1615.0899658203125,1659.1700439453125,1622.25,1667.550048828125,1684.8499755859375,1675.7099609375,1664.6199951171875,1704.5999755859375,1725.1199951171875,1750.81005859375,1728.3199462890625,1710.43994140625,1756.4599609375,1740.510009765625,1728.72998046875,1685.1800537109375,1662.4000244140625,1684.8900146484375,1702.510009765625,1698.37353515625,1710.719970703125,0.6378,0.0,0.12
60,2022-08-16,1966.75,1953.3900146484373,1956.4200439453125,1930.510009765625,1887.52001953125,1882.9300537109373,1885.9599609375,1912.18994140625,1846.1199951171875,1832.27001953125,1812.800048828125,1797.949951171875,1805.9000244140625,1783.9599609375,1775.1500244140625,1804.0699462890625,1813.1199951171875,1842.52001953125,1864.75,1778.93994140625,1788.6500244140625,1766.800048828125,1756.06005859375,1768.8199462890625,1752.2900390625,1721.3900146484375,1711.7900390625,1681.52001953125,1667.9200439453125,1664.6199951171875,1694.1099853515625,1655.25,1625.760009765625,1663.530029296875,1713.050048828125,1710.699951171875,1694.27001953125,1642.8900146484375,1629.8900146484375,1617.719970703125,1615.0899658203125,1659.1700439453125,1622.25,1667.550048828125,1684.8499755859375,1675.7099609375,1664.6199951171875,1704.5999755859375,1725.1199951171875,1750.81005859375,1728.3199462890625,1710.43994140625,1756.4599609375,1740.510009765625,1728.72998046875,1685.1800537109375,1662.4000244140625,1684.8900146484375,1702.510009765625,1710.719970703125,1691.74560546875,1672.6400146484375,0.9464,0.0,0.15
61,2022-08-17,1953.3900146484373,1956.4200439453125,1930.510009765625,1887.52001953125,1882.9300537109373,1885.9599609375,1912.18994140625,1846.1199951171875,1832.27001953125,1812.800048828125,1797.949951171875,1805.9000244140625,1783.9599609375,1775.1500244140625,1804.0699462890625,1813.1199951171875,1842.52001953125,1864.75,1778.93994140625,1788.6500244140625,1766.800048828125,1756.06005859375,1768.8199462890625,1752.2900390625,1721.3900146484375,1711.7900390625,1681.52001953125,1667.9200439453125,1664.6199951171875,1694.1099853515625,1655.25,1625.760009765625,1663.530029296875,1713.050048828125,1710.699951171875,1694.27001953125,1642.8900146484375,1629.8900146484375,1617.719970703125,1615.0899658203125,1659.1700439453125,1622.25,1667.550048828125,1684.8499755859375,1675.7099609375,1664.6199951171875,1704.5999755859375,1725.1199951171875,1750.81005859375,1728.3199462890625,1710.43994140625,1756.4599609375,1740.510009765625,1728.72998046875,1685.1800537109375,1662.4000244140625,1684.8900146484375,1702.510009765625,1710.719970703125,1672.6400146484375,1688.5064697265625,1767.8499755859375,0.9468,0.0,0.25
62,2022-08-18,1956.4200439453125,1930.510009765625,1887.52001953125,1882.9300537109373,1885.9599609375,1912.18994140625,1846.1199951171875,1832.27001953125,1812.800048828125,1797.949951171875,1805.9000244140625,1783.9599609375,1775.1500244140625,1804.0699462890625,1813.1199951171875,1842.52001953125,1864.75,1778.93994140625,1788.6500244140625,1766.800048828125,1756.06005859375,1768.8199462890625,1752.2900390625,1721.3900146484375,1711.7900390625,1681.52001953125,1667.9200439453125,1664.6199951171875,1694.1099853515625,1655.25,1625.760009765625,1663.530029296875,1713.050048828125,1710.699951171875,1694.27001953125,1642.8900146484375,1629.8900146484375,1617.719970703125,1615.0899658203125,1659.1700439453125,1622.25,1667.550048828125,1684.8499755859375,1675.7099609375,1664.6199951171875,1704.5999755859375,1725.1199951171875,1750.81005859375,1728.3199462890625,1710.43994140625,1756.4599609375,1740.510009765625,1728.72998046875,1685.1800537109375,1662.4000244140625,1684.8900146484375,1702.510009765625,1710.719970703125,1672.6400146484375,1767.8499755859375,1698.8582763671875,1787.75,0.9978,0.0,0.15
63,2022-08-19,1930.510009765625,1887.52001953125,1882.9300537109373,1885.9599609375,1912.18994140625,1846.1199951171875,1832.27001953125,1812.800048828125,1797.949951171875,1805.9000244140625,1783.9599609375,1775.1500244140625,1804.0699462890625,1813.1199951171875,1842.52001953125,1864.75,1778.93994140625,1788.6500244140625,1766.800048828125,1756.06005859375,1768.8199462890625,1752.2900390625,1721.3900146484375,1711.7900390625,1681.52001953125,1667.9200439453125,1664.6199951171875,1694.1099853515625,1655.25,1625.760009765625,1663.530029296875,1713.050048828125,1710.699951171875,1694.27001953125,1642.8900146484375,1629.8900146484375,1617.719970703125,1615.0899658203125,1659.1700439453125,1622.25,1667.550048828125,1684.8499755859375,1675.7099609375,1664.6199951171875,1704.5999755859375,1725.1199951171875,1750.81005859375,1728.3199462890625,1710.43994140625,1756.4599609375,1740.510009765625,1728.72998046875,1685.1800537109375,1662.4000244140625,1684.8900146484375,1702.510009765625,1710.719970703125,1672.6400146484375,1767.8499755859375,1787.75,1717.7735595703125,1773.8800048828125,0.9623,0.0,0.14
64,2022-08-22,1887.52001953125,1882.9300537109373,1885.9599609375,1912.18994140625,1846.1199951171875,1832.27001953125,1812.800048828125,1797.949951171875,1805.9000244140625,1783.9599609375,1775.1500244140625,1804.0699462890625,1813.1199951171875,1842.52001953125,1864.75,1778.93994140625,1788.6500244140625,1766.800048828125,1756.06005859375,1768.8199462890625,1752.2900390625,1721.3900146484375,1711.7900390625,1681.52001953125,1667.9200439453125,1664.6199951171875,1694.1099853515625,1655.25,1625.760009765625,1663.530029296875,1713.050048828125,1710.699951171875,1694.27001953125,1642.8900146484375,1629.8900146484375,1617.719970703125,1615.0899658203125,1659.1700439453125,1622.25,1667.550048828125,1684.8499755859375,1675.7099609375,1664.6199951171875,1704.5999755859375,1725.1199951171875,1750.81005859375,1728.3199462890625,1710.43994140625,1756.4599609375,1740.510009765625,1728.72998046875,1685.1800537109375,1662.4000244140625,1684.8900146484375,1702.510009765625,1710.719970703125,1672.6400146484375,1767.8499755859375,1787.75,1773.8800048828125,1735.620849609375,1788.7099609375,0.9317,0.0,0.15
65,2022-08-23,1882.9300537109373,1885.9599609375,1912.18994140625,1846.1199951171875,1832.27001953125,1812.800048828125,1797.949951171875,1805.9000244140625,1783.9599609375,1775.1500244140625,1804.0699462890625,1813.1199951171875,1842.52001953125,1864.75,1778.93994140625,1788.6500244140625,1766.800048828125,1756.06005859375,1768.8199462890625,1752.2900390625,1721.3900146484375,1711.7900390625,1681.52001953125,1667.9200439453125,1664.6199951171875,1694.1099853515625,1655.25,1625.760009765625,1663.530029296875,1713.050048828125,1710.699951171875,1694.27001953125,1642.8900146484375,1629.8900146484375,1617.719970703125,1615.0899658203125,1659.1700439453125,1622.25,1667.550048828125,1684.8499755859375,1675.7099609375,1664.6199951171875,1704.5999755859375,1725.1199951171875,1750.81005859375,1728.3199462890625,1710.43994140625,1756.4599609375,1740.510009765625,1728.72998046875,1685.1800537109375,1662.4000244140625,1684.8900146484375,1702.510009765625,1710.719970703125,1672.6400146484375,1767.8499755859375,1787.75,1773.8800048828125,1788.7099609375,1752.072265625,1774.3900146484375,0.699,0.0,-0.03
66,2022-08-24,1885.9599609375,1912.18994140625,1846.1199951171875,1832.27001953125,1812.800048828125,1797.949951171875,1805.9000244140625,1783.9599609375,1775.1500244140625,1804.0699462890625,1813.1199951171875,1842.52001953125,1864.75,1778.93994140625,1788.6500244140625,1766.800048828125,1756.06005859375,1768.8199462890625,1752.2900390625,1721.3900146484375,1711.7900390625,1681.52001953125,1667.9200439453125,1664.6199951171875,1694.1099853515625,1655.25,1625.760009765625,1663.530029296875,1713.050048828125,1710.699951171875,1694.27001953125,1642.8900146484375,1629.8900146484375,1617.719970703125,1615.0899658203125,1659.1700439453125,1622.25,1667.550048828125,1684.8499755859375,1675.7099609375,1664.6199951171875,1704.5999755859375,1725.1199951171875,1750.81005859375,1728.3199462890625,1710.43994140625,1756.4599609375,1740.510009765625,1728.72998046875,1685.1800537109375,1662.4000244140625,1684.8900146484375,1702.510009765625,1710.719970703125,1672.6400146484375,1767.8499755859375,1787.75,1773.8800048828125,1788.7099609375,1774.3900146484375,1762.6654052734375,1771.8900146484375,-0.743,0.0,-0.15
67,2022-08-25,1912.18994140625,1846.1199951171875,1832.27001953125,1812.800048828125,1797.949951171875,1805.9000244140625,1783.9599609375,1775.1500244140625,1804.0699462890625,1813.1199951171875,1842.52001953125,1864.75,1778.93994140625,1788.6500244140625,1766.800048828125,1756.06005859375,1768.8199462890625,1752.2900390625,1721.3900146484375,1711.7900390625,1681.52001953125,1667.9200439453125,1664.6199951171875,1694.1099853515625,1655.25,1625.760009765625,1663.530029296875,1713.050048828125,1710.699951171875,1694.27001953125,1642.8900146484375,1629.8900146484375,1617.719970703125,1615.0899658203125,1659.1700439453125,1622.25,1667.550048828125,1684.8499755859375,1675.7099609375,1664.6199951171875,1704.5999755859375,1725.1199951171875,1750.81005859375,1728.3199462890625,1710.43994140625,1756.4599609375,1740.510009765625,1728.72998046875,1685.1800537109375,1662.4000244140625,1684.8900146484375,1702.510009765625,1710.719970703125,1672.6400146484375,1767.8499755859375,1787.75,1773.8800048828125,1788.7099609375,1774.3900146484375,1771.8900146484375,1768.1497802734375,1777.0899658203125,0.9623,0.0,0.35
68,2022-08-26,1846.1199951171875,1832.27001953125,1812.800048828125,1797.949951171875,1805.9000244140625,1783.9599609375,1775.1500244140625,1804.0699462890625,1813.1199951171875,1842.52001953125,1864.75,1778.93994140625,1788.6500244140625,1766.800048828125,1756.06005859375,1768.8199462890625,1752.2900390625,1721.3900146484375,1711.7900390625,1681.52001953125,1667.9200439453125,1664.6199951171875,1694.1099853515625,1655.25,1625.760009765625,1663.530029296875,1713.050048828125,1710.699951171875,1694.27001953125,1642.8900146484375,1629.8900146484375,1617.719970703125,1615.0899658203125,1659.1700439453125,1622.25,1667.550048828125,1684.8499755859375,1675.7099609375,1664.6199951171875,1704.5999755859375,1725.1199951171875,1750.81005859375,1728.3199462890625,1710.43994140625,1756.4599609375,1740.510009765625,1728.72998046875,1685.1800537109375,1662.4000244140625,1684.8900146484375,1702.510009765625,1710.719970703125,1672.6400146484375,1767.8499755859375,1787.75,1773.8800048828125,1788.7099609375,1774.3900146484375,1771.8900146484375,1777.0899658203125,1770.89697265625,1766.6199951171875,0.9201,0.0,-0.03
