Price,Close,High,Low,Open,Volume,Ticker
Ticker,^OEX,^OEX,^OEX,^OEX,^OEX,
Date,,,,,,
2015-11-12,914.2999877929688,926.27001953125,914.1300048828125,926.27001953125,4016370000,^OEX
2015-11-13,903.0399780273438,913.7899780273438,902.6599731445312,913.7899780273438,4278750000,^OEX
2015-11-16,916.5,916.5399780273438,901.280029296875,902.4299926757812,3741240000,^OEX
2015-11-17,915.4500122070312,922.3300170898438,913.3800048828125,916.5900268554688,4427350000,^OEX
2015-11-18,930.9000244140625,931.6900024414062,916.02001953125,916.02001953125,3926390000,^OEX
2015-11-19,929.97998046875,932.8099975585938,929.0399780273438,930.97998046875,3628110000,^OEX
2015-11-20,932.989990234375,936.9199829101562,930.2100219726562,930.2100219726562,3929600000,^OEX
2015-11-23,931.0399780273438,935.22998046875,928.5800170898438,933.2000122070312,3587980000,^OEX
2015-11-24,931.9299926757812,934.4000244140625,923.760009765625,930.4199829101562,3884930000,^OEX
2015-11-25,931.3499755859375,933.5900268554688,930.7100219726562,931.9299926757812,2852940000,^OEX
2015-11-27,931.530029296875,933.010009765625,929.2000122070312,931.3200073242188,1466840000,^OEX
2015-11-30,926.4400024414062,933.280029296875,926.4400024414062,931.719970703125,4275030000,^OEX
2015-12-01,936.6900024414062,937.02001953125,927.0800170898438,927.0800170898438,3712120000,^OEX
2015-12-02,927.02001953125,937.9000244140625,925.9500122070312,936.4199829101562,3950640000,^OEX
2015-12-03,914.0700073242188,929.5999755859375,910.9099731445312,927.510009765625,4306490000,^OEX
2015-12-04,933.77001953125,934.8800048828125,914.5,914.5,4214910000,^OEX
2015-12-07,927.760009765625,933.72998046875,922.6500244140625,933.72998046875,4043820000,^OEX
2015-12-08,921.1799926757812,926.6599731445312,916.530029296875,926.6599731445312,4173570000,^OEX
2015-12-09,914.3800048828125,928.77001953125,908.97998046875,920.6500244140625,4385250000,^OEX
2015-12-10,916.8400268554688,924.0800170898438,913.7899780273438,914.47998046875,3715150000,^OEX
2015-12-11,898.489990234375,915.4500122070312,897.0599975585938,915.4500122070312,4301060000,^OEX
2015-12-14,904.4299926757812,904.9400024414062,890.2000122070312,898.8300170898438,4612440000,^OEX
2015-12-15,914.0900268554688,919.2100219726562,905.52001953125,905.52001953125,4353540000,^OEX
2015-12-16,927.77001953125,929.52001953125,913.2899780273438,914.969970703125,4635450000,^OEX
2015-12-17,913.77001953125,929.47998046875,913.6400146484375,928.0399780273438,4327390000,^OEX
2015-12-18,896.0499877929688,913.3699951171875,895.9400024414062,913.3699951171875,6683070000,^OEX
2015-12-21,902.969970703125,904.1599731445312,895.6500244140625,897.6900024414062,3760280000,^OEX
2015-12-22,910.4400024414062,911.969970703125,902.7999877929688,903.469970703125,3520860000,^OEX
2015-12-23,920.75,921.1199951171875,911.6799926757812,911.6799926757812,3484090000,^OEX
2015-12-24,918.8400268554688,921.719970703125,917.989990234375,920.489990234375,1411860000,^OEX
2015-12-28,917.1500244140625,917.6599731445312,911.9400024414062,917.6599731445312,2492510000,^OEX
2015-12-29,927.4000244140625,929.0599975585938,918.2899780273438,918.2899780273438,2542000000,^OEX
2015-12-30,920.77001953125,927.0599975585938,920.0999755859375,927.0599975585938,2367430000,^OEX
2015-12-31,911.4299926757812,920.0700073242188,911.27001953125,919.780029296875,2655330000,^OEX
2016-01-04,896.5399780273438,909.530029296875,886.0999755859375,909.530029296875,4304880000,^OEX
2016-01-05,897.6599731445312,900.5399780273438,891.989990234375,896.8099975585938,3706620000,^OEX
2016-01-06,886.780029296875,896.27001953125,881.8900146484375,896.27001953125,4336660000,^OEX
2016-01-07,864.47998046875,885.25,862.739990234375,885.25,5076590000,^OEX
2016-01-08,855.5800170898438,872.7999877929688,853.8499755859375,865.280029296875,4664940000,^OEX
2016-01-11,858.0700073242188,862.4099731445312,847.0800170898438,856.9600219726562,4607290000,^OEX
2016-01-12,865.2100219726562,868.7999877929688,854.489990234375,859.1900024414062,4887260000,^OEX
2016-01-13,844.0800170898438,870.97998046875,842.5399780273438,865.7999877929688,5087030000,^OEX
2016-01-14,859.77001953125,865.6099853515625,839.8499755859375,844.4600219726562,5241110000,^OEX
2016-01-15,839.8900146484375,857.5399780273438,830.2100219726562,857.5399780273438,5468460000,^OEX
2016-01-19,840.52001953125,849.5900268554688,833.0,843.3099975585938,4928350000,^OEX
2016-01-20,829.780029296875,839.0499877929688,809.9600219726562,839.0499877929688,6416070000,^OEX
2016-01-21,834.3400268554688,843.9400024414062,825.0900268554688,830.52001953125,5078810000,^OEX
2016-01-22,851.3400268554688,852.1699829101562,837.5399780273438,837.5399780273438,4901760000,^OEX
2016-01-25,838.719970703125,851.3800048828125,838.3400268554688,851.3800048828125,4401380000,^OEX
2016-01-26,850.030029296875,851.6799926757812,839.1900024414062,839.1900024414062,4357940000,^OEX
2016-01-27,839.8400268554688,855.1599731445312,835.4299926757812,849.6599731445312,4754040000,^OEX
2016-01-28,847.8400268554688,850.760009765625,837.4299926757812,840.75,4693010000,^OEX
2016-01-29,868.3400268554688,868.3400268554688,846.969970703125,846.969970703125,5497570000,^OEX
2016-02-01,866.6199951171875,870.1199951171875,858.75,867.25,4322530000,^OEX
2016-02-02,851.0900268554688,865.5399780273438,848.6699829101562,865.5399780273438,4463190000,^OEX
2016-02-03,854.5999755859375,857.25,836.9299926757812,852.280029296875,5172950000,^OEX
2016-02-04,854.9099731445312,860.1599731445312,847.72998046875,854.0900268554688,5193320000,^OEX
2016-02-05,839.77001953125,853.9299926757812,835.8800048828125,853.8800048828125,4929940000,^OEX
2016-02-08,832.1699829101562,837.3800048828125,820.6199951171875,837.3800048828125,5636460000,^OEX
2016-02-09,830.969970703125,838.510009765625,822.77001953125,830.010009765625,5183220000,^OEX
2016-02-10,829.6099853515625,843.6799926757812,828.8499755859375,833.4000244140625,4471170000,^OEX
2016-02-11,820.6099853515625,827.6900024414062,811.6099853515625,827.6900024414062,5500800000,^OEX
2016-02-12,835.8900146484375,835.8900146484375,822.27001953125,822.27001953125,4696920000,^OEX
2016-02-16,848.3900146484375,848.4500122070312,838.6500244140625,838.6500244140625,4570670000,^OEX
2016-02-17,861.75,863.5700073242188,849.4099731445312,849.4099731445312,5011540000,^OEX
2016-02-18,857.1599731445312,863.6500244140625,855.7899780273438,862.3099975585938,4436490000,^OEX
2016-02-19,857.25,857.75,850.719970703125,857.0,4142850000,^OEX
2016-02-22,868.77001953125,870.010009765625,859.8200073242188,859.8200073242188,4054710000,^OEX
2016-02-23,857.0999755859375,867.8499755859375,856.1500244140625,867.8499755859375,3890650000,^OEX
2016-02-24,860.1500244140625,861.1900024414062,842.4099731445312,856.2100219726562,4317250000,^OEX
2016-02-25,869.6099853515625,869.6900024414062,857.97998046875,860.989990234375,4118210000,^OEX
2016-02-26,866.9400024414062,874.9500122070312,866.1699829101562,870.969970703125,4348510000,^OEX
2016-02-29,859.4400024414062,871.6199951171875,859.1799926757812,866.6799926757812,4588180000,^OEX
2016-03-01,881.010009765625,881.010009765625,861.2100219726562,861.2100219726562,4819750000,^OEX
2016-03-02,884.1799926757812,884.1900024414062,876.9099731445312,880.2999877929688,4666610000,^OEX
2016-03-03,885.72998046875,885.77001953125,878.97998046875,883.8699951171875,5081700000,^OEX
2016-03-04,887.8599853515625,891.969970703125,882.3800048828125,885.8699951171875,6049930000,^OEX
2016-03-07,887.5800170898438,889.5399780273438,882.5399780273438,886.7000122070312,4968180000,^OEX
2016-03-08,879.75,886.4600219726562,878.7999877929688,885.6099853515625,4641650000,^OEX
2016-03-09,883.8900146484375,885.4199829101562,879.8699951171875,880.4400024414062,4038120000,^OEX
2016-03-10,883.469970703125,890.6300048828125,874.3099975585938,884.47998046875,4376790000,^OEX
2016-03-11,896.5499877929688,896.5700073242188,885.1099853515625,885.1099853515625,4078620000,^OEX
2016-03-14,895.4099731445312,897.7999877929688,892.1699829101562,895.5999755859375,3487850000,^OEX
2016-03-15,895.489990234375,895.489990234375,889.5900268554688,894.0800170898438,3560280000,^OEX
2016-03-16,899.0900268554688,901.5399780273438,892.5900268554688,894.989990234375,4057020000,^OEX
2016-03-17,904.6900024414062,907.5499877929688,896.5900268554688,898.8699951171875,4530480000,^OEX
2016-03-18,907.8800048828125,909.469970703125,904.7899780273438,904.7899780273438,6503140000,^OEX
2016-03-21,909.719970703125,910.780029296875,905.47998046875,907.27001953125,3376600000,^OEX
2016-03-22,908.9000244140625,912.280029296875,905.27001953125,908.8599853515625,3418460000,^OEX
2016-03-23,903.9500122070312,908.5900268554688,902.9500122070312,908.3900146484375,3639510000,^OEX
2016-03-24,904.0599975585938,904.1099853515625,898.4199829101562,902.3599853515625,3407720000,^OEX
2016-03-28,903.8699951171875,906.6699829101562,902.0399780273438,904.760009765625,2809090000,^OEX
2016-03-29,911.219970703125,911.6400146484375,899.780029296875,903.5800170898438,3822330000,^OEX
2016-03-30,915.75,919.6699829101562,912.3599853515625,912.3599853515625,3590310000,^OEX
2016-03-31,912.9299926757812,917.530029296875,912.1099853515625,915.7000122070312,3715280000,^OEX
2016-04-01,919.3300170898438,920.3300170898438,906.5800170898438,911.719970703125,3749990000,^OEX
2016-04-04,917.1199951171875,919.719970703125,915.25,919.4600219726562,3485710000,^OEX
2016-04-05,908.5900268554688,915.719970703125,907.3400268554688,915.719970703125,4154920000,^OEX
2016-04-06,918.2100219726562,918.5399780273438,907.97998046875,908.8300170898438,3750800000,^OEX
2016-04-07,907.22998046875,917.010009765625,903.6799926757812,917.010009765625,3801250000,^OEX
2016-04-08,909.030029296875,915.3599853515625,906.2899780273438,908.4099731445312,3359530000,^OEX
2016-04-11,906.5700073242188,915.5999755859375,906.530029296875,909.7999877929688,3567840000,^OEX
2016-04-12,915.5,916.8699951171875,905.8300170898438,907.22998046875,4239740000,^OEX
2016-04-13,924.2899780273438,924.6699829101562,917.4199829101562,917.4199829101562,4191830000,^OEX
2016-04-14,925.5999755859375,927.9199829101562,923.3499755859375,924.6199951171875,3765870000,^OEX
2016-04-15,923.969970703125,926.1599731445312,921.97998046875,925.7000122070312,3701450000,^OEX
2016-04-18,930.1400146484375,930.4000244140625,921.0399780273438,923.2999877929688,3316880000,^OEX
2016-04-19,933.6599731445312,934.6699829101562,929.489990234375,930.9299926757812,3896830000,^OEX
2016-04-20,934.5499877929688,938.2999877929688,932.3099975585938,934.0700073242188,4184880000,^OEX
2016-04-21,931.0399780273438,935.5599975585938,929.3200073242188,934.3400268554688,4175290000,^OEX
2016-04-22,928.3499755859375,930.97998046875,923.3599853515625,930.97998046875,3790580000,^OEX
2016-04-25,927.47998046875,927.5399780273438,922.4199829101562,927.5399780273438,3319740000,^OEX
2016-04-26,926.9600219726562,930.3800048828125,924.3599853515625,928.1799926757812,3557190000,^OEX
2016-04-27,926.6199951171875,928.7899780273438,921.2899780273438,927.3699951171875,4100110000,^OEX
2016-04-28,918.8499755859375,929.5499877929688,916.97998046875,925.6099853515625,4309840000,^OEX
2016-04-29,915.02001953125,919.02001953125,909.9000244140625,917.3499755859375,4704720000,^OEX
2016-05-02,922.3499755859375,923.260009765625,915.719970703125,915.75,3841110000,^OEX
2016-05-03,915.0,921.010009765625,911.4600219726562,921.010009765625,4173390000,^OEX
2016-05-04,909.4400024414062,914.0399780273438,907.0499877929688,914.0399780273438,4058560000,^OEX
2016-05-05,908.7999877929688,912.8400268554688,906.3599853515625,910.0499877929688,4008530000,^OEX
2016-05-06,912.0999755859375,912.2100219726562,904.4600219726562,907.6699829101562,3796350000,^OEX
2016-05-09,912.5399780273438,915.27001953125,910.9199829101562,912.4000244140625,3788620000,^OEX
2016-05-10,924.4000244140625,924.6699829101562,914.4400024414062,914.4400024414062,3600200000,^OEX
2016-05-11,915.6199951171875,924.0399780273438,915.6199951171875,924.0399780273438,3821980000,^OEX
2016-05-12,915.9600219726562,919.6799926757812,911.02001953125,916.530029296875,3782390000,^OEX
2016-05-13,907.8099975585938,917.0800170898438,906.469970703125,915.3400268554688,3579880000,^OEX
2016-05-16,916.2999877929688,918.719970703125,907.530029296875,907.530029296875,3501360000,^OEX
2016-05-17,906.8200073242188,915.8099975585938,903.9600219726562,915.8099975585938,4108960000,^OEX
2016-05-18,907.760009765625,913.1699829101562,901.989990234375,905.6599731445312,4101320000,^OEX
2016-05-19,904.239990234375,906.5999755859375,898.0800170898438,906.5999755859375,3846770000,^OEX
2016-05-20,909.1500244140625,912.72998046875,904.5700073242188,904.5700073242188,3507650000,^OEX
2016-05-23,906.989990234375,910.510009765625,906.6500244140625,909.3099975585938,3055480000,^OEX
2016-05-24,919.1900024414062,920.7999877929688,908.989990234375,908.989990234375,3627340000,^OEX
2016-05-25,926.2999877929688,928.4600219726562,920.260009765625,920.260009765625,3859160000,^OEX
2016-05-26,926.1599731445312,927.6099853515625,924.6300048828125,926.739990234375,3230990000,^OEX
2016-05-27,929.489990234375,929.489990234375,925.9199829101562,925.9199829101562,3079150000,^OEX
2016-05-31,927.6500244140625,930.97998046875,923.9500122070312,929.760009765625,4514410000,^OEX
2016-06-01,928.0999755859375,929.0,922.27001953125,926.760009765625,3525170000,^OEX
2016-06-02,929.9400024414062,929.9400024414062,922.510009765625,927.7999877929688,3632720000,^OEX
2016-06-03,927.4600219726562,929.4299926757812,921.3400268554688,929.4299926757812,3627780000,^OEX
2016-06-06,931.9000244140625,933.9600219726562,928.1799926757812,928.1799926757812,3442020000,^OEX
2016-06-07,932.22998046875,935.739990234375,932.0700073242188,932.0700073242188,3534730000,^OEX
2016-06-08,935.27001953125,935.8900146484375,932.4500122070312,932.4500122070312,3562060000,^OEX
2016-06-09,933.5800170898438,934.6199951171875,930.0599975585938,933.8499755859375,3290320000,^OEX
2016-06-10,926.75,931.5599975585938,924.0399780273438,931.5599975585938,3515010000,^OEX
2016-06-13,919.4500122070312,927.030029296875,919.25,924.7999877929688,3392030000,^OEX
2016-06-14,918.4600219726562,920.5800170898438,913.510009765625,918.52001953125,3759770000,^OEX
2016-06-15,915.72998046875,922.0999755859375,915.0599975585938,919.5399780273438,3544720000,^OEX
2016-06-16,919.5399780273438,920.2899780273438,906.9299926757812,913.7899780273438,3628280000,^OEX
2016-06-17,914.9500122070312,919.5900268554688,911.4299926757812,919.5900268554688,4952630000,^OEX
2016-06-20,919.27001953125,927.1699829101562,916.1599731445312,916.1599731445312,3467440000,^OEX
2016-06-21,922.0499877929688,924.1599731445312,919.6900024414062,920.1400146484375,3232880000,^OEX
2016-06-22,920.8200073242188,927.4299926757812,920.3300170898438,922.3400268554688,3168160000,^OEX
2016-06-23,932.5800170898438,932.5800170898438,923.5900268554688,923.5900268554688,3297940000,^OEX
2016-06-24,900.510009765625,928.1599731445312,898.1199951171875,928.1599731445312,7597450000,^OEX
2016-06-27,887.3800048828125,898.4199829101562,883.2000122070312,898.4199829101562,5431220000,^OEX
2016-06-28,902.3599853515625,902.3599853515625,889.469970703125,889.469970703125,4385810000,^OEX
2016-06-29,916.8200073242188,917.77001953125,904.52001953125,904.52001953125,4241740000,^OEX
2016-06-30,928.1300048828125,928.1900024414062,916.8400268554688,917.8499755859375,4622820000,^OEX
2016-07-01,929.6799926757812,932.219970703125,927.469970703125,928.4099731445312,3458890000,^OEX
2016-07-05,924.7100219726562,926.2899780273438,921.5,926.2899780273438,3658380000,^OEX
2016-07-06,929.8400268554688,930.3599853515625,918.6799926757812,923.239990234375,3909380000,^OEX
2016-07-07,929.3400268554688,933.4600219726562,925.5,930.010009765625,3604550000,^OEX
2016-07-08,942.25,942.9500122070312,932.5599975585938,932.5599975585938,3607500000,^OEX
2016-07-11,945.6400146484375,948.6199951171875,942.8699951171875,942.8699951171875,3253340000,^OEX
2016-07-12,950.989990234375,952.4400024414062,946.22998046875,946.22998046875,4097820000,^OEX
