,Date,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,Predicted,Actual,score1,score2,score3
46,2022-07-27,154.3142852783203,154.86546325683594,159.9439697265625,158.95974731445312,157.48342895507812,163.50682067871094,163.1918487548828,162.96519470214844,162.4921112060547,162.5413818359375,166.79910278320312,166.0598907470703,169.61785888671875,170.69210815429688,170.534423828125,172.032470703125,171.63824462890625,169.0462188720703,165.15316772460938,164.8180694580078,165.11370849609375,167.57769775390625,161.2601318359375,159.05242919921875,156.6180419921875,154.95245361328125,155.6817626953125,153.56277465820312,152.30123901367188,153.7106170654297,152.23226928710938,155.1002655029297,161.07289123535156,151.62118530273438,153.06997680664062,150.17237854003906,148.52647399902344,152.25193786621094,154.63706970214844,151.5029296875,150.53704833984375,148.26036071777344,148.59548950195312,149.57119750976562,147.67889404296875,140.42503356933594,136.20677185058594,140.39549255371094,143.9928436279297,144.28848266601562,143.33250427246094,138.06948852539062,138.39474487304688,136.9755096435547,136.34474182128906,140.92767333984375,136.38414001464844,140.35606384277344,141.67669677734375,141.78514099121094,139.18724060058594,141.32191467285156,0.9947,0.0,0.25
47,2022-07-28,154.86546325683594,159.9439697265625,158.95974731445312,157.48342895507812,163.50682067871094,163.1918487548828,162.96519470214844,162.4921112060547,162.5413818359375,166.79910278320312,166.0598907470703,169.61785888671875,170.69210815429688,170.534423828125,172.032470703125,171.63824462890625,169.0462188720703,165.15316772460938,164.8180694580078,165.11370849609375,167.57769775390625,161.2601318359375,159.05242919921875,156.6180419921875,154.95245361328125,155.6817626953125,153.56277465820312,152.30123901367188,153.7106170654297,152.23226928710938,155.1002655029297,161.07289123535156,151.62118530273438,153.06997680664062,150.17237854003906,148.52647399902344,152.25193786621094,154.63706970214844,151.5029296875,150.53704833984375,148.26036071777344,148.59548950195312,149.57119750976562,147.67889404296875,140.42503356933594,136.20677185058594,140.39549255371094,143.9928436279297,144.28848266601562,143.33250427246094,138.06948852539062,138.39474487304688,136.9755096435547,136.34474182128906,140.92767333984375,136.38414001464844,140.35606384277344,141.67669677734375,141.78514099121094,141.32191467285156,139.69296264648438,145.1459503173828,0.9962,0.0,0.68
48,2022-07-29,159.9439697265625,158.95974731445312,157.48342895507812,163.50682067871094,163.1918487548828,162.96519470214844,162.4921112060547,162.5413818359375,166.79910278320312,166.0598907470703,169.61785888671875,170.69210815429688,170.534423828125,172.032470703125,171.63824462890625,169.0462188720703,165.15316772460938,164.8180694580078,165.11370849609375,167.57769775390625,161.2601318359375,159.05242919921875,156.6180419921875,154.95245361328125,155.6817626953125,153.56277465820312,152.30123901367188,153.7106170654297,152.23226928710938,155.1002655029297,161.07289123535156,151.62118530273438,153.06997680664062,150.17237854003906,148.52647399902344,152.25193786621094,154.63706970214844,151.5029296875,150.53704833984375,148.26036071777344,148.59548950195312,149.57119750976562,147.67889404296875,140.42503356933594,136.20677185058594,140.39549255371094,143.9928436279297,144.28848266601562,143.33250427246094,138.06948852539062,138.39474487304688,136.9755096435547,136.34474182128906,140.92767333984375,136.38414001464844,140.35606384277344,141.67669677734375,141.78514099121094,141.32191467285156,145.1459503173828,140.5579833984375,147.29446411132812,0.9826,0.0,0.25
49,2022-08-01,158.95974731445312,157.48342895507812,163.50682067871094,163.1918487548828,162.96519470214844,162.4921112060547,162.5413818359375,166.79910278320312,166.0598907470703,169.61785888671875,170.69210815429688,170.534423828125,172.032470703125,171.63824462890625,169.0462188720703,165.15316772460938,164.8180694580078,165.11370849609375,167.57769775390625,161.2601318359375,159.05242919921875,156.6180419921875,154.95245361328125,155.6817626953125,153.56277465820312,152.30123901367188,153.7106170654297,152.23226928710938,155.1002655029297,161.07289123535156,151.62118530273438,153.06997680664062,150.17237854003906,148.52647399902344,152.25193786621094,154.63706970214844,151.5029296875,150.53704833984375,148.26036071777344,148.59548950195312,149.57119750976562,147.67889404296875,140.42503356933594,136.20677185058594,140.39549255371094,143.9928436279297,144.28848266601562,143.33250427246094,138.06948852539062,138.39474487304688,136.9755096435547,136.34474182128906,140.92767333984375,136.38414001464844,140.35606384277344,141.67669677734375,141.78514099121094,141.32191467285156,145.1459503173828,147.29446411132812,141.78895568847656,150.14280700683594,0.9705,0.0,0.25
50,2022-08-02,157.48342895507812,163.50682067871094,163.1918487548828,162.96519470214844,162.4921112060547,162.5413818359375,166.79910278320312,166.0598907470703,169.61785888671875,170.69210815429688,170.534423828125,172.032470703125,171.63824462890625,169.0462188720703,165.15316772460938,164.8180694580078,165.11370849609375,167.57769775390625,161.2601318359375,159.05242919921875,156.6180419921875,154.95245361328125,155.6817626953125,153.56277465820312,152.30123901367188,153.7106170654297,152.23226928710938,155.1002655029297,161.07289123535156,151.62118530273438,153.06997680664062,150.17237854003906,148.52647399902344,152.25193786621094,154.63706970214844,151.5029296875,150.53704833984375,148.26036071777344,148.59548950195312,149.57119750976562,147.67889404296875,140.42503356933594,136.20677185058594,140.39549255371094,143.9928436279297,144.28848266601562,143.33250427246094,138.06948852539062,138.39474487304688,136.9755096435547,136.34474182128906,140.92767333984375,136.38414001464844,140.35606384277344,141.67669677734375,141.78514099121094,141.32191467285156,145.1459503173828,147.29446411132812,150.14280700683594,143.4236297607422,147.19595336914062,0.9892,0.0,0.3
51,2022-08-03,163.50682067871094,163.1918487548828,162.96519470214844,162.4921112060547,162.5413818359375,166.79910278320312,166.0598907470703,169.61785888671875,170.69210815429688,170.534423828125,172.032470703125,171.63824462890625,169.0462188720703,165.15316772460938,164.8180694580078,165.11370849609375,167.57769775390625,161.2601318359375,159.05242919921875,156.6180419921875,154.95245361328125,155.6817626953125,153.56277465820312,152.30123901367188,153.7106170654297,152.23226928710938,155.1002655029297,161.07289123535156,151.62118530273438,153.06997680664062,150.17237854003906,148.52647399902344,152.25193786621094,154.63706970214844,151.5029296875,150.53704833984375,148.26036071777344,148.59548950195312,149.57119750976562,147.67889404296875,140.42503356933594,136.20677185058594,140.39549255371094,143.9928436279297,144.28848266601562,143.33250427246094,138.06948852539062,138.39474487304688,136.9755096435547,136.34474182128906,140.92767333984375,136.38414001464844,140.35606384277344,141.67669677734375,141.78514099121094,141.32191467285156,145.1459503173828,147.29446411132812,150.14280700683594,147.19595336914062,144.75279235839844,142.71157836914062,0.9971,0.0,-0.08
52,2022-08-04,163.1918487548828,162.96519470214844,162.4921112060547,162.5413818359375,166.79910278320312,166.0598907470703,169.61785888671875,170.69210815429688,170.534423828125,172.032470703125,171.63824462890625,169.0462188720703,165.15316772460938,164.8180694580078,165.11370849609375,167.57769775390625,161.2601318359375,159.05242919921875,156.6180419921875,154.95245361328125,155.6817626953125,153.56277465820312,152.30123901367188,153.7106170654297,152.23226928710938,155.1002655029297,161.07289123535156,151.62118530273438,153.06997680664062,150.17237854003906,148.52647399902344,152.25193786621094,154.63706970214844,151.5029296875,150.53704833984375,148.26036071777344,148.59548950195312,149.57119750976562,147.67889404296875,140.42503356933594,136.20677185058594,140.39549255371094,143.9928436279297,144.28848266601562,143.33250427246094,138.06948852539062,138.39474487304688,136.9755096435547,136.34474182128906,140.92767333984375,136.38414001464844,140.35606384277344,141.67669677734375,141.78514099121094,141.32191467285156,145.1459503173828,147.29446411132812,150.14280700683594,147.19595336914062,142.71157836914062,145.19618225097656,153.49380493164062,0.9696,0.0,0.15
53,2022-08-05,162.96519470214844,162.4921112060547,162.5413818359375,166.79910278320312,166.0598907470703,169.61785888671875,170.69210815429688,170.534423828125,172.032470703125,171.63824462890625,169.0462188720703,165.15316772460938,164.8180694580078,165.11370849609375,167.57769775390625,161.2601318359375,159.05242919921875,156.6180419921875,154.95245361328125,155.6817626953125,153.56277465820312,152.30123901367188,153.7106170654297,152.23226928710938,155.1002655029297,161.07289123535156,151.62118530273438,153.06997680664062,150.17237854003906,148.52647399902344,152.25193786621094,154.63706970214844,151.5029296875,150.53704833984375,148.26036071777344,148.59548950195312,149.57119750976562,147.67889404296875,140.42503356933594,136.20677185058594,140.39549255371094,143.9928436279297,144.28848266601562,143.33250427246094,138.06948852539062,138.39474487304688,136.9755096435547,136.34474182128906,140.92767333984375,136.38414001464844,140.35606384277344,141.67669677734375,141.78514099121094,141.32191467285156,145.1459503173828,147.29446411132812,150.14280700683594,147.19595336914062,142.71157836914062,153.49380493164062,146.32704162597656,151.12838745117188,0.8981,0.0,0.15
54,2022-08-08,162.4921112060547,162.5413818359375,166.79910278320312,166.0598907470703,169.61785888671875,170.69210815429688,170.534423828125,172.032470703125,171.63824462890625,169.0462188720703,165.15316772460938,164.8180694580078,165.11370849609375,167.57769775390625,161.2601318359375,159.05242919921875,156.6180419921875,154.95245361328125,155.6817626953125,153.56277465820312,152.30123901367188,153.7106170654297,152.23226928710938,155.1002655029297,161.07289123535156,151.62118530273438,153.06997680664062,150.17237854003906,148.52647399902344,152.25193786621094,154.63706970214844,151.5029296875,150.53704833984375,148.26036071777344,148.59548950195312,149.57119750976562,147.67889404296875,140.42503356933594,136.20677185058594,140.39549255371094,143.9928436279297,144.28848266601562,143.33250427246094,138.06948852539062,138.39474487304688,136.9755096435547,136.34474182128906,140.92767333984375,136.38414001464844,140.35606384277344,141.67669677734375,141.78514099121094,141.32191467285156,145.1459503173828,147.29446411132812,150.14280700683594,147.19595336914062,142.71157836914062,153.49380493164062,151.12838745117188,147.4680633544922,148.4771728515625,0.9729,0.0,0.22
55,2022-08-09,162.5413818359375,166.79910278320312,166.0598907470703,169.61785888671875,170.69210815429688,170.534423828125,172.032470703125,171.63824462890625,169.0462188720703,165.15316772460938,164.8180694580078,165.11370849609375,167.57769775390625,161.2601318359375,159.05242919921875,156.6180419921875,154.95245361328125,155.6817626953125,153.56277465820312,152.30123901367188,153.7106170654297,152.23226928710938,155.1002655029297,161.07289123535156,151.62118530273438,153.06997680664062,150.17237854003906,148.52647399902344,152.25193786621094,154.63706970214844,151.5029296875,150.53704833984375,148.26036071777344,148.59548950195312,149.57119750976562,147.67889404296875,140.42503356933594,136.20677185058594,140.39549255371094,143.9928436279297,144.28848266601562,143.33250427246094,138.06948852539062,138.39474487304688,136.9755096435547,136.34474182128906,140.92767333984375,136.38414001464844,140.35606384277344,141.67669677734375,141.78514099121094,141.32191467285156,145.1459503173828,147.29446411132812,150.14280700683594,147.19595336914062,142.71157836914062,153.49380493164062,151.12838745117188,148.4771728515625,148.16363525390625,142.93824768066406,0.7269,0.0,-0.15
56,2022-08-10,166.79910278320312,166.0598907470703,169.61785888671875,170.69210815429688,170.534423828125,172.032470703125,171.63824462890625,169.0462188720703,165.15316772460938,164.8180694580078,165.11370849609375,167.57769775390625,161.2601318359375,159.05242919921875,156.6180419921875,154.95245361328125,155.6817626953125,153.56277465820312,152.30123901367188,153.7106170654297,152.23226928710938,155.1002655029297,161.07289123535156,151.62118530273438,153.06997680664062,150.17237854003906,148.52647399902344,152.25193786621094,154.63706970214844,151.5029296875,150.53704833984375,148.26036071777344,148.59548950195312,149.57119750976562,147.67889404296875,140.42503356933594,136.20677185058594,140.39549255371094,143.9928436279297,144.28848266601562,143.33250427246094,138.06948852539062,138.39474487304688,136.9755096435547,136.34474182128906,140.92767333984375,136.38414001464844,140.35606384277344,141.67669677734375,141.78514099121094,141.32191467285156,145.1459503173828,147.29446411132812,150.14280700683594,147.19595336914062,142.71157836914062,153.49380493164062,151.12838745117188,148.4771728515625,142.93824768066406,147.86280822753906,136.87698364257812,0.3182,0.0,-0.45
57,2022-08-11,166.0598907470703,169.61785888671875,170.69210815429688,170.534423828125,172.032470703125,171.63824462890625,169.0462188720703,165.15316772460938,164.8180694580078,165.11370849609375,167.57769775390625,161.2601318359375,159.05242919921875,156.6180419921875,154.95245361328125,155.6817626953125,153.56277465820312,152.30123901367188,153.7106170654297,152.23226928710938,155.1002655029297,161.07289123535156,151.62118530273438,153.06997680664062,150.17237854003906,148.52647399902344,152.25193786621094,154.63706970214844,151.5029296875,150.53704833984375,148.26036071777344,148.59548950195312,149.57119750976562,147.67889404296875,140.42503356933594,136.20677185058594,140.39549255371094,143.9928436279297,144.28848266601562,143.33250427246094,138.06948852539062,138.39474487304688,136.9755096435547,136.34474182128906,140.92767333984375,136.38414001464844,140.35606384277344,141.67669677734375,141.78514099121094,141.32191467285156,145.1459503173828,147.29446411132812,150.14280700683594,147.19595336914062,142.71157836914062,153.49380493164062,151.12838745117188,148.4771728515625,142.93824768066406,136.87698364257812,146.3420867919922,136.6103973388672,0.992,0.0,0.15
58,2022-08-12,169.61785888671875,170.69210815429688,170.534423828125,172.032470703125,171.63824462890625,169.0462188720703,165.15316772460938,164.8180694580078,165.11370849609375,167.57769775390625,161.2601318359375,159.05242919921875,156.6180419921875,154.95245361328125,155.6817626953125,153.56277465820312,152.30123901367188,153.7106170654297,152.23226928710938,155.1002655029297,161.07289123535156,151.62118530273438,153.06997680664062,150.17237854003906,148.52647399902344,152.25193786621094,154.63706970214844,151.5029296875,150.53704833984375,148.26036071777344,148.59548950195312,149.57119750976562,147.67889404296875,140.42503356933594,136.20677185058594,140.39549255371094,143.9928436279297,144.28848266601562,143.33250427246094,138.06948852539062,138.39474487304688,136.9755096435547,136.34474182128906,140.92767333984375,136.38414001464844,140.35606384277344,141.67669677734375,141.78514099121094,141.32191467285156,145.1459503173828,147.29446411132812,150.14280700683594,147.19595336914062,142.71157836914062,153.49380493164062,151.12838745117188,148.4771728515625,142.93824768066406,136.87698364257812,136.6103973388672,144.29525756835938,137.14346313476562,0.9928,0.0,0.12
59,2022-08-15,170.69210815429688,170.534423828125,172.032470703125,171.63824462890625,169.0462188720703,165.15316772460938,164.8180694580078,165.11370849609375,167.57769775390625,161.2601318359375,159.05242919921875,156.6180419921875,154.95245361328125,155.6817626953125,153.56277465820312,152.30123901367188,153.7106170654297,152.23226928710938,155.1002655029297,161.07289123535156,151.62118530273438,153.06997680664062,150.17237854003906,148.52647399902344,152.25193786621094,154.63706970214844,151.5029296875,150.53704833984375,148.26036071777344,148.59548950195312,149.57119750976562,147.67889404296875,140.42503356933594,136.20677185058594,140.39549255371094,143.9928436279297,144.28848266601562,143.33250427246094,138.06948852539062,138.39474487304688,136.9755096435547,136.34474182128906,140.92767333984375,136.38414001464844,140.35606384277344,141.67669677734375,141.78514099121094,141.32191467285156,145.1459503173828,147.29446411132812,150.14280700683594,147.19595336914062,142.71157836914062,153.49380493164062,151.12838745117188,148.4771728515625,142.93824768066406,136.87698364257812,136.6103973388672,137.14346313476562,142.2560272216797,137.71607971191406,0.9417,0.0,0.15
60,2022-08-16,170.534423828125,172.032470703125,171.63824462890625,169.0462188720703,165.15316772460938,164.8180694580078,165.11370849609375,167.57769775390625,161.2601318359375,159.05242919921875,156.6180419921875,154.95245361328125,155.6817626953125,153.56277465820312,152.30123901367188,153.7106170654297,152.23226928710938,155.1002655029297,161.07289123535156,151.62118530273438,153.06997680664062,150.17237854003906,148.52647399902344,152.25193786621094,154.63706970214844,151.5029296875,150.53704833984375,148.26036071777344,148.59548950195312,149.57119750976562,147.67889404296875,140.42503356933594,136.20677185058594,140.39549255371094,143.9928436279297,144.28848266601562,143.33250427246094,138.06948852539062,138.39474487304688,136.9755096435547,136.34474182128906,140.92767333984375,136.38414001464844,140.35606384277344,141.67669677734375,141.78514099121094,141.32191467285156,145.1459503173828,147.29446411132812,150.14280700683594,147.19595336914062,142.71157836914062,153.49380493164062,151.12838745117188,148.4771728515625,142.93824768066406,136.87698364257812,136.6103973388672,137.14346313476562,137.71607971191406,142.27761840820312,133.14527893066406,0.9907,0.0,0.15
61,2022-08-17,172.032470703125,171.63824462890625,169.0462188720703,165.15316772460938,164.8180694580078,165.11370849609375,167.57769775390625,161.2601318359375,159.05242919921875,156.6180419921875,154.95245361328125,155.6817626953125,153.56277465820312,152.30123901367188,153.7106170654297,152.23226928710938,155.1002655029297,161.07289123535156,151.62118530273438,153.06997680664062,150.17237854003906,148.52647399902344,152.25193786621094,154.63706970214844,151.5029296875,150.53704833984375,148.26036071777344,148.59548950195312,149.57119750976562,147.67889404296875,140.42503356933594,136.20677185058594,140.39549255371094,143.9928436279297,144.28848266601562,143.33250427246094,138.06948852539062,138.39474487304688,136.9755096435547,136.34474182128906,140.92767333984375,136.38414001464844,140.35606384277344,141.67669677734375,141.78514099121094,141.32191467285156,145.1459503173828,147.29446411132812,150.14280700683594,147.19595336914062,142.71157836914062,153.49380493164062,151.12838745117188,148.4771728515625,142.93824768066406,136.87698364257812,136.6103973388672,137.14346313476562,137.71607971191406,133.14527893066406,140.71994018554688,144.99185180664062,0.6997,0.0,0.2
62,2022-08-18,171.63824462890625,169.0462188720703,165.15316772460938,164.8180694580078,165.11370849609375,167.57769775390625,161.2601318359375,159.05242919921875,156.6180419921875,154.95245361328125,155.6817626953125,153.56277465820312,152.30123901367188,153.7106170654297,152.23226928710938,155.1002655029297,161.07289123535156,151.62118530273438,153.06997680664062,150.17237854003906,148.52647399902344,152.25193786621094,154.63706970214844,151.5029296875,150.53704833984375,148.26036071777344,148.59548950195312,149.57119750976562,147.67889404296875,140.42503356933594,136.20677185058594,140.39549255371094,143.9928436279297,144.28848266601562,143.33250427246094,138.06948852539062,138.39474487304688,136.9755096435547,136.34474182128906,140.92767333984375,136.38414001464844,140.35606384277344,141.67669677734375,141.78514099121094,141.32191467285156,145.1459503173828,147.29446411132812,150.14280700683594,147.19595336914062,142.71157836914062,153.49380493164062,151.12838745117188,148.4771728515625,142.93824768066406,136.87698364257812,136.6103973388672,137.14346313476562,137.71607971191406,133.14527893066406,144.99185180664062,140.17074584960938,147.78562927246094,0.6166,0.0,-0.15
63,2022-08-19,169.0462188720703,165.15316772460938,164.8180694580078,165.11370849609375,167.57769775390625,161.2601318359375,159.05242919921875,156.6180419921875,154.95245361328125,155.6817626953125,153.56277465820312,152.30123901367188,153.7106170654297,152.23226928710938,155.1002655029297,161.07289123535156,151.62118530273438,153.06997680664062,150.17237854003906,148.52647399902344,152.25193786621094,154.63706970214844,151.5029296875,150.53704833984375,148.26036071777344,148.59548950195312,149.57119750976562,147.67889404296875,140.42503356933594,136.20677185058594,140.39549255371094,143.9928436279297,144.28848266601562,143.33250427246094,138.06948852539062,138.39474487304688,136.9755096435547,136.34474182128906,140.92767333984375,136.38414001464844,140.35606384277344,141.67669677734375,141.78514099121094,141.32191467285156,145.1459503173828,147.29446411132812,150.14280700683594,147.19595336914062,142.71157836914062,153.49380493164062,151.12838745117188,148.4771728515625,142.93824768066406,136.87698364257812,136.6103973388672,137.14346313476562,137.71607971191406,133.14527893066406,144.99185180664062,147.78562927246094,140.6603240966797,146.38380432128906,0.976,0.0,-0.45
64,2022-08-22,165.15316772460938,164.8180694580078,165.11370849609375,167.57769775390625,161.2601318359375,159.05242919921875,156.6180419921875,154.95245361328125,155.6817626953125,153.56277465820312,152.30123901367188,153.7106170654297,152.23226928710938,155.1002655029297,161.07289123535156,151.62118530273438,153.06997680664062,150.17237854003906,148.52647399902344,152.25193786621094,154.63706970214844,151.5029296875,150.53704833984375,148.26036071777344,148.59548950195312,149.57119750976562,147.67889404296875,140.42503356933594,136.20677185058594,140.39549255371094,143.9928436279297,144.28848266601562,143.33250427246094,138.06948852539062,138.39474487304688,136.9755096435547,136.34474182128906,140.92767333984375,136.38414001464844,140.35606384277344,141.67669677734375,141.78514099121094,141.32191467285156,145.1459503173828,147.29446411132812,150.14280700683594,147.19595336914062,142.71157836914062,153.49380493164062,151.12838745117188,148.4771728515625,142.93824768066406,136.87698364257812,136.6103973388672,137.14346313476562,137.71607971191406,133.14527893066406,144.99185180664062,147.78562927246094,146.38380432128906,141.57284545898438,148.12130737304688,-0.9456,0.0,0.15
65,2022-08-23,164.8180694580078,165.11370849609375,167.57769775390625,161.2601318359375,159.05242919921875,156.6180419921875,154.95245361328125,155.6817626953125,153.56277465820312,152.30123901367188,153.7106170654297,152.23226928710938,155.1002655029297,161.07289123535156,151.62118530273438,153.06997680664062,150.17237854003906,148.52647399902344,152.25193786621094,154.63706970214844,151.5029296875,150.53704833984375,148.26036071777344,148.59548950195312,149.57119750976562,147.67889404296875,140.42503356933594,136.20677185058594,140.39549255371094,143.9928436279297,144.28848266601562,143.33250427246094,138.06948852539062,138.39474487304688,136.9755096435547,136.34474182128906,140.92767333984375,136.38414001464844,140.35606384277344,141.67669677734375,141.78514099121094,141.32191467285156,145.1459503173828,147.29446411132812,150.14280700683594,147.19595336914062,142.71157836914062,153.49380493164062,151.12838745117188,148.4771728515625,142.93824768066406,136.87698364257812,136.6103973388672,137.14346313476562,137.71607971191406,133.14527893066406,144.99185180664062,147.78562927246094,146.38380432128906,148.12130737304688,142.80108642578125,146.88726806640625,-0.7512,0.0,-0.35
66,2022-08-24,165.11370849609375,167.57769775390625,161.2601318359375,159.05242919921875,156.6180419921875,154.95245361328125,155.6817626953125,153.56277465820312,152.30123901367188,153.7106170654297,152.23226928710938,155.1002655029297,161.07289123535156,151.62118530273438,153.06997680664062,150.17237854003906,148.52647399902344,152.25193786621094,154.63706970214844,151.5029296875,150.53704833984375,148.26036071777344,148.59548950195312,149.57119750976562,147.67889404296875,140.42503356933594,136.20677185058594,140.39549255371094,143.9928436279297,144.28848266601562,143.33250427246094,138.06948852539062,138.39474487304688,136.9755096435547,136.34474182128906,140.92767333984375,136.38414001464844,140.35606384277344,141.67669677734375,141.78514099121094,141.32191467285156,145.1459503173828,147.29446411132812,150.14280700683594,147.19595336914062,142.71157836914062,153.49380493164062,151.12838745117188,148.4771728515625,142.93824768066406,136.87698364257812,136.6103973388672,137.14346313476562,137.71607971191406,133.14527893066406,144.99185180664062,147.78562927246094,146.38380432128906,148.12130737304688,146.88726806640625,143.9678955078125,148.79258728027344,-0.3818,0.0,0.075
67,2022-08-25,167.57769775390625,161.2601318359375,159.05242919921875,156.6180419921875,154.95245361328125,155.6817626953125,153.56277465820312,152.30123901367188,153.7106170654297,152.23226928710938,155.1002655029297,161.07289123535156,151.62118530273438,153.06997680664062,150.17237854003906,148.52647399902344,152.25193786621094,154.63706970214844,151.5029296875,150.53704833984375,148.26036071777344,148.59548950195312,149.57119750976562,147.67889404296875,140.42503356933594,136.20677185058594,140.39549255371094,143.9928436279297,144.28848266601562,143.33250427246094,138.06948852539062,138.39474487304688,136.9755096435547,136.34474182128906,140.92767333984375,136.38414001464844,140.35606384277344,141.67669677734375,141.78514099121094,141.32191467285156,145.1459503173828,147.29446411132812,150.14280700683594,147.19595336914062,142.71157836914062,153.49380493164062,151.12838745117188,148.4771728515625,142.93824768066406,136.87698364257812,136.6103973388672,137.14346313476562,137.71607971191406,133.14527893066406,144.99185180664062,147.78562927246094,146.38380432128906,148.12130737304688,146.88726806640625,148.79258728027344,145.17123413085938,149.35533142089844,0.9404,0.0,-0.03
68,2022-08-26,161.2601318359375,159.05242919921875,156.6180419921875,154.95245361328125,155.6817626953125,153.56277465820312,152.30123901367188,153.7106170654297,152.23226928710938,155.1002655029297,161.07289123535156,151.62118530273438,153.06997680664062,150.17237854003906,148.52647399902344,152.25193786621094,154.63706970214844,151.5029296875,150.53704833984375,148.26036071777344,148.59548950195312,149.57119750976562,147.67889404296875,140.42503356933594,136.20677185058594,140.39549255371094,143.9928436279297,144.28848266601562,143.33250427246094,138.06948852539062,138.39474487304688,136.9755096435547,136.34474182128906,140.92767333984375,136.38414001464844,140.35606384277344,141.67669677734375,141.78514099121094,141.32191467285156,145.1459503173828,147.29446411132812,150.14280700683594,147.19595336914062,142.71157836914062,153.49380493164062,151.12838745117188,148.4771728515625,142.93824768066406,136.87698364257812,136.6103973388672,137.14346313476562,137.71607971191406,133.14527893066406,144.99185180664062,147.78562927246094,146.38380432128906,148.12130737304688,146.88726806640625,148.79258728027344,149.35533142089844,146.3979949951172,146.11721801757812,0.9249,0.0,0.29
69,2022-08-29,159.05242919921875,156.6180419921875,154.95245361328125,155.6817626953125,153.56277465820312,152.30123901367188,153.7106170654297,152.23226928710938,155.1002655029297,161.07289123535156,151.62118530273438,153.06997680664062,150.17237854003906,148.52647399902344,152.25193786621094,154.63706970214844,151.5029296875,150.53704833984375,148.26036071777344,148.59548950195312,149.57119750976562,147.67889404296875,140.42503356933594,136.20677185058594,140.39549255371094,143.9928436279297,144.28848266601562,143.33250427246094,138.06948852539062,138.39474487304688,136.9755096435547,136.34474182128906,140.92767333984375,136.38414001464844,140.35606384277344,141.67669677734375,141.78514099121094,141.32191467285156,145.1459503173828,147.29446411132812,150.14280700683594,147.19595336914062,142.71157836914062,153.49380493164062,151.12838745117188,148.4771728515625,142.93824768066406,136.87698364257812,136.6103973388672,137.14346313476562,137.71607971191406,133.14527893066406,144.99185180664062,147.78562927246094,146.38380432128906,148.12130737304688,146.88726806640625,148.79258728027344,149.35533142089844,146.11721801757812,147.0797119140625,148.25949096679688,0.9892,0.0,-0.15
70,2022-08-30,156.6180419921875,154.95245361328125,155.6817626953125,153.56277465820312,152.30123901367188,153.7106170654297,152.23226928710938,155.1002655029297,161.07289123535156,151.62118530273438,153.06997680664062,150.17237854003906,148.52647399902344,152.25193786621094,154.63706970214844,151.5029296875,150.53704833984375,148.26036071777344,148.59548950195312,149.57119750976562,147.67889404296875,140.42503356933594,136.20677185058594,140.39549255371094,143.9928436279297,144.28848266601562,143.33250427246094,138.06948852539062,138.39474487304688,136.9755096435547,136.34474182128906,140.92767333984375,136.38414001464844,140.35606384277344,141.67669677734375,141.78514099121094,141.32191467285156,145.1459503173828,147.29446411132812,150.14280700683594,147.19595336914062,142.71157836914062,153.49380493164062,151.12838745117188,148.4771728515625,142.93824768066406,136.87698364257812,136.6103973388672,137.14346313476562,137.71607971191406,133.14527893066406,144.99185180664062,147.78562927246094,146.38380432128906,148.12130737304688,146.88726806640625,148.79258728027344,149.35533142089844,146.11721801757812,148.25949096679688,147.64825439453125,149.1381378173828,0.9742,0.0,-0.15
71,2022-08-31,154.95245361328125,155.6817626953125,153.56277465820312,152.30123901367188,153.7106170654297,152.23226928710938,155.1002655029297,161.07289123535156,151.62118530273438,153.06997680664062,150.17237854003906,148.52647399902344,152.25193786621094,154.63706970214844,151.5029296875,150.53704833984375,148.26036071777344,148.59548950195312,149.57119750976562,147.67889404296875,140.42503356933594,136.20677185058594,140.39549255371094,143.9928436279297,144.28848266601562,143.33250427246094,138.06948852539062,138.39474487304688,136.9755096435547,136.34474182128906,140.92767333984375,136.38414001464844,140.35606384277344,141.67669677734375,141.78514099121094,141.32191467285156,145.1459503173828,147.29446411132812,150.14280700683594,147.19595336914062,142.71157836914062,153.49380493164062,151.12838745117188,148.4771728515625,142.93824768066406,136.87698364257812,136.6103973388672,137.14346313476562,137.71607971191406,133.14527893066406,144.99185180664062,147.78562927246094,146.38380432128906,148.12130737304688,146.88726806640625,148.79258728027344,149.35533142089844,146.11721801757812,148.25949096679688,149.1381378173828,148.18533325195312,146.21600341796875,0.9217,0.0,0.15
